iter	MAE
1666	48.2840756
1667	48.2794746
1668	48.25400104
1669	48.25285153
1670	48.24690739
1671	48.24580753
1672	48.19628676
1673	48.16056319
1674	48.15214955
1675	48.13135511
1676	48.12731668
1677	48.11685917
1678	48.0947866
1679	48.09223274
1680	48.0741734
1681	48.0739793
1682	48.04510973
1683	48.04198847
1684	47.96458783
1685	47.96419555
1686	47.92802814
1687	47.92118088
1688	47.8910973
1689	47.8906306
1690	47.88282433
1691	47.86983685
1692	47.86314946
1693	47.85812928
1694	47.84767056
1695	47.84566301
1696	47.83016246
1697	47.82984484
1698	47.82812154
1699	47.82687726
1700	47.82305343
1701	47.81727583
1702	47.78451995
1703	47.7839706
1704	47.77332086
1705	47.76550402
1706	47.71166491
1707	47.70922193
1708	47.70677355
1709	47.70447064
1710	47.69967898
1711	47.69805994
1712	47.68939704
1713	47.68843948
1714	47.68812619
1715	47.686851
1716	47.68029528
1717	47.67052554
1718	47.67049429
1719	47.66802448
1720	47.66243157
1721	47.66218713
1722	47.65771487
1723	47.65709763
1724	47.6291335
1725	47.60765074
1726	47.60664255
1727	47.60647558
1728	47.60330556
1729	47.5773572
1730	47.57332674
1731	47.57009193
1732	47.56997593
1733	47.55022376
1734	47.55017304
1735	47.50703722
1736	47.48547399
1737	47.48096099
1738	47.44549742
1739	47.42029575
1740	47.41702756
1741	47.40790635
1742	47.39581321
1743	47.36825645
1744	47.36329278
1745	47.36096888
1746	47.35973428
1747	47.3521503
1748	47.3495898
1749	47.34569991
1750	47.34198136
1751	47.34170055
1752	47.33792153
1753	47.32023683
1754	47.31987901
1755	47.31969429
1756	47.31790068
1757	47.31315613
1758	47.30771054
1759	47.29924178
1760	47.25421423
1761	47.19838727
1762	47.14192308
1763	47.14055165
1764	47.13922952
1765	47.13877158
1766	47.13700198
1767	47.13237621
1768	47.12987305
1769	47.12599327
1770	47.12292436
1771	47.07592146
1772	47.07572099
1773	47.05419617
1774	47.04497607
1775	47.04071049
1776	47.03895527
1777	47.02506515
1778	47.02314033
1779	47.01639943
1780	46.98870706
1781	46.96279337
1782	46.96082369
1783	46.9456226
1784	46.93528652
1785	46.9332189
1786	46.92334912
1787	46.88374533
1788	46.87831768
1789	46.85432075
1790	46.84724388
1791	46.83930986
1792	46.83706047
1793	46.83041327
1794	46.81573158
1795	46.81031624
1796	46.79554659
1797	46.77746283
1798	46.76387542
1799	46.76366834
1800	46.71656269
1801	46.71606705
1802	46.71099811
1803	46.69384555
1804	46.69355146
1805	46.64149545
1806	46.64032591
1807	46.63938161
1808	46.62835985
1809	46.6277316
1810	46.62199554
1811	46.61703006
1812	46.60110623
1813	46.59954748
1814	46.5954617
1815	46.58377319
1816	46.54916409
1817	46.5484563
1818	46.54216968
1819	46.53659117
1820	46.53265922
1821	46.52151128
1822	46.520964
1823	46.49990326
1824	46.4935906
1825	46.44986034
1826	46.43355671
1827	46.40395001
1828	46.39741385
1829	46.38235717
1830	46.38231706
1831	46.32428164
1832	46.31958568
1833	46.27292102
1834	46.2485238
1835	46.24551017
1836	46.23390015
1837	46.2105251
1838	46.19359827
1839	46.1836127
1840	46.17361768
1841	46.17265816
1842	46.15951367
1843	46.15722538
1844	46.15422604
1845	46.14651954
1846	46.14430581
1847	46.1421494
1848	46.11952159
1849	46.06732171
1850	46.0645433
1851	46.04019771
1852	45.99333697
1853	45.9926492
1854	45.98695557
1855	45.98640719
1856	45.94408831
1857	45.92605421
1858	45.91573324
1859	45.91417262
1860	45.90912863
1861	45.90070545
1862	45.90052819
1863	45.8904905
1864	45.85708569
1865	45.84459822
1866	45.84071504
1867	45.8384296
1868	45.83834219
1869	45.83615595
1870	45.836018
1871	45.83162812
1872	45.83137452
1873	45.80641491
1874	45.80000588
1875	45.79868936
1876	45.79729877
1877	45.7965904
1878	45.77855392
1879	45.77817051
1880	45.77226236
1881	45.73846272
1882	45.70056397
1883	45.6912544
1884	45.68969226
1885	45.68865876
1886	45.68803364
1887	45.68523609
1888	45.6845634
1889	45.68181517
1890	45.62978552
1891	45.62973361
1892	45.59713959
1893	45.59664441
1894	45.57616144
1895	45.55496542
1896	45.55391037
1897	45.52746483
1898	45.50474617
1899	45.45465048
1900	45.44037743
1901	45.4181568
1902	45.40931806
1903	45.40635575
1904	45.40537579
1905	45.40180228
1906	45.36786712
1907	45.36522236
1908	45.34858072
1909	45.33673979
1910	45.31960987
1911	45.30875223
1912	45.30781802
1913	45.30425523
1914	45.29032375
1915	45.28915171
1916	45.28882853
1917	45.28637519
1918	45.28612204
1919	45.27775613
1920	45.24725054
1921	45.21697654
1922	45.18548461
1923	45.18484132
1924	45.18271498
1925	45.1599425
1926	45.15747776
1927	45.15622446
1928	45.1534884
1929	45.15244626
1930	45.14550327
1931	45.13505831
1932	45.1341638
1933	45.12997593
1934	45.1295811
1935	45.11294148
1936	45.07639636
1937	45.07245634
1938	45.05954247
1939	45.0581356
1940	45.05272076
1941	44.99406139
1942	44.99306924
1943	44.99265588
1944	44.98933248
1945	44.98612395
1946	44.98558628
1947	44.98229032
1948	44.97492543
1949	44.96950908
1950	44.96856383
1951	44.9680879
1952	44.9679586
1953	44.96746789
1954	44.96679666
1955	44.96584888
1956	44.93000467
1957	44.92826552
1958	44.92253817
1959	44.91131493
1960	44.90983488
1961	44.89629065
1962	44.89422735
1963	44.89268911
1964	44.89085357
1965	44.88962477
1966	44.8878728
1967	44.8751375
1968	44.86874817
1969	44.86684252
1970	44.86610307
1971	44.82230053
1972	44.82227996
1973	44.82076152
1974	44.80749353
1975	44.78767491
1976	44.76603888
1977	44.76514953
1978	44.7393824
1979	44.71765905
1980	44.71301723
1981	44.71065315
1982	44.71010644
1983	44.70554349
1984	44.6974701
1985	44.69118371
1986	44.68978902
1987	44.6889723
1988	44.658028
1989	44.6489527
1990	44.64364047
1991	44.6430462
1992	44.60253435
1993	44.60118371
1994	44.59737535
1995	44.58534337
1996	44.58205625
1997	44.58104008
1998	44.57755927
1999	44.57683617
2000	44.56388934
2001	44.55631427
2002	44.52804146
2003	44.52775451
2004	44.52673174
2005	44.51728985
2006	44.5160596
2007	44.49281363
2008	44.46260528
2009	44.42912212
2010	44.42640491
2011	44.42281846
2012	44.42144651
2013	44.41765793
2014	44.40826616
2015	44.39547673
2016	44.39525463
2017	44.38777389
2018	44.38689119
2019	44.3867442
2020	44.38658709
2021	44.37024641
2022	44.36408253
2023	44.36023919
2024	44.35835357
2025	44.35500544
2026	44.34540257
2027	44.29850872
2028	44.29473922
2029	44.28269314
2030	44.27887495
2031	44.2212317
2032	44.19809557
2033	44.19565821
2034	44.18958474
2035	44.18806644
2036	44.18371314
2037	44.18038848
2038	44.15972108
2039	44.15806215
2040	44.15324371
2041	44.13789014
2042	44.13572755
2043	44.13530571
2044	44.12971863
2045	44.12565379
2046	44.12443021
2047	44.12026712
2048	44.11380382
2049	44.1121224
2050	44.09078108
2051	44.08900777
2052	44.05889705
2053	44.05883158
2054	44.04508765
2055	44.04385367
2056	44.02490273
2057	44.01678429
2058	44.01631467
2059	43.99907307
2060	43.99565505
2061	43.99484359
2062	43.99062612
2063	43.98472817
2064	43.98272437
2065	43.95983878
2066	43.95751134
2067	43.92341857
2068	43.90861796
2069	43.90507993
2070	43.90265369
2071	43.88854833
2072	43.81603041
2073	43.80967038
2074	43.80296908
2075	43.7961324
2076	43.79455938
2077	43.79425434
2078	43.75319739
2079	43.73050654
2080	43.72994009
2081	43.72376036
2082	43.69896465
2083	43.67466639
2084	43.67202808
2085	43.62198798
2086	43.61936281
2087	43.61861837
2088	43.60546888
2089	43.60424841
2090	43.60068835
2091	43.59985105
2092	43.59584591
2093	43.58992184
2094	43.5772588
2095	43.56550891
2096	43.5468837
2097	43.53561144
2098	43.51728444
2099	43.51392862
2100	43.50242421
2101	43.50083826
2102	43.48087553
2103	43.4745974
2104	43.47258492
2105	43.47043973
2106	43.46966642
2107	43.46358507
2108	43.45911546
2109	43.45444422
2110	43.4500839
2111	43.43901924
2112	43.43825195
2113	43.4381945
2114	43.43582426
2115	43.43491932
2116	43.43208867
2117	43.42953081
2118	43.42806157
2119	43.38109115
2120	43.37891033
2121	43.37465784
2122	43.37173875
2123	43.36061883
2124	43.35063985
2125	43.34891027
2126	43.34843773
2127	43.34129336
2128	43.33589272
2129	43.33575195
2130	43.32315441
2131	43.2930563
2132	43.29278589
2133	43.29063427
2134	43.28718767
2135	43.26230999
2136	43.26230493
2137	43.25909327
2138	43.25902051
2139	43.25679839
2140	43.23960829
2141	43.23717539
2142	43.20742112
2143	43.17691748
2144	43.17675551
2145	43.17570449
2146	43.17473243
2147	43.16716296
2148	43.16456177
2149	43.12684509
2150	43.1262278
2151	43.12473529
2152	43.10857763
2153	43.10841624
2154	43.107479
2155	43.09784744
2156	43.07682009
2157	43.06904517
2158	43.06798974
2159	43.06156998
2160	43.04331641
2161	43.03950489
2162	43.03873502
2163	43.00841051
2164	43.0033195
2165	42.9782464
2166	42.97700739
2167	42.96772873
2168	42.9586973
2169	42.95868027
2170	42.95627019
2171	42.95572057
2172	42.92391285
2173	42.86618311
2174	42.86583716
2175	42.86162802
2176	42.86110913
2177	42.85073458
2178	42.84703664
2179	42.84467536
2180	42.84271807
2181	42.82136203
2182	42.80695327
2183	42.80242593
2184	42.78005985
2185	42.76678168
2186	42.76566739
2187	42.76519812
2188	42.76515027
2189	42.7360887
2190	42.72850601
2191	42.72665299
2192	42.71064877
2193	42.70956311
2194	42.70952647
2195	42.70938379
2196	42.70635413
2197	42.68336955
2198	42.65934951
2199	42.65897047
2200	42.65709303
2201	42.65256188
2202	42.65245666
2203	42.65074066
2204	42.64827357
2205	42.63636123
2206	42.63616816
2207	42.61790291
2208	42.61510525
2209	42.61022431
2210	42.60073171
2211	42.59385122
2212	42.5887843
2213	42.57643012
2214	42.57134625
2215	42.56696621
2216	42.56638158
2217	42.55521574
2218	42.54029424
2219	42.53996261
2220	42.53703392
2221	42.53646958
2222	42.5283905
2223	42.52685439
2224	42.52471112
2225	42.52337626
2226	42.48282978
2227	42.48186118
2228	42.48025744
2229	42.46379794
2230	42.4548778
2231	42.45438458
2232	42.44343911
2233	42.43851483
2234	42.42497719
2235	42.41164539
2236	42.40601943
2237	42.40213344
2238	42.39206203
2239	42.38943767
2240	42.3787012
2241	42.36425426
2242	42.350042
2243	42.33980482
2244	42.33907187
2245	42.33014701
2246	42.32398975
2247	42.28744364
2248	42.26229976
2249	42.25717459
2250	42.23985087
2251	42.22488637
2252	42.22235813
2253	42.20859021
2254	42.20531379
2255	42.19416731
2256	42.18619019
2257	42.18599046
2258	42.17636271
2259	42.17034863
2260	42.1682857
2261	42.16208713
2262	42.15519275
2263	42.13848946
2264	42.13234203
2265	42.13007775
2266	42.0861566
2267	42.08224609
2268	42.08190603
2269	42.07792868
2270	42.06223096
2271	42.04944406
2272	42.04465198
2273	42.0172793
2274	42.01396867
2275	42.01072756
2276	41.99663433
2277	41.96277175
2278	41.96258841
2279	41.92941102
2280	41.91054378
2281	41.90722167
2282	41.90025397
2283	41.89923987
2284	41.89454939
2285	41.88986131
2286	41.86751986
2287	41.86449665
2288	41.86292044
2289	41.8571923
2290	41.85220144
2291	41.8515
2292	41.84728004
2293	41.84526008
2294	41.83196837
2295	41.83188484
2296	41.79807332
2297	41.79410175
2298	41.79130378
2299	41.78363925
2300	41.78361432
2301	41.76940258
2302	41.76004235
2303	41.75821528
2304	41.75223052
2305	41.74685053
2306	41.74622434
2307	41.72735133
2308	41.72405445
2309	41.72334436
2310	41.72330011
2311	41.72118225
2312	41.70962444
2313	41.67458944
2314	41.67312497
2315	41.66230475
2316	41.64338457
2317	41.63674906
2318	41.63465717
2319	41.63380437
2320	41.63264965
2321	41.63193489
2322	41.63173445
2323	41.61969598
2324	41.58006932
2325	41.54703745
2326	41.53944103
2327	41.50220448
2328	41.50064851
2329	41.47402025
2330	41.44959477
2331	41.44290064
2332	41.44224009
2333	41.41282777
2334	41.41225123
2335	41.40849363
2336	41.40255592
2337	41.39310205
2338	41.39259796
2339	41.39220872
2340	41.39206741
2341	41.3868569
2342	41.38489321
2343	41.34068648
2344	41.33422601
2345	41.3207287
2346	41.30009707
2347	41.27494056
2348	41.22129124
2349	41.21807367
2350	41.21804801
2351	41.21790646
2352	41.21386418
2353	41.19701616
2354	41.18183981
2355	41.17006119
2356	41.16554324
2357	41.16522599
2358	41.09306251
2359	41.06431267
2360	41.06053552
2361	41.04726084
2362	41.04615171
2363	41.04515298
2364	41.02135011
2365	41.02113397
2366	41.01024419
2367	40.99974535
2368	40.99734215
2369	40.98525299
2370	40.97108883
2371	40.95425017
2372	40.95360132
2373	40.94207833
2374	40.93439756
2375	40.93087832
2376	40.91672907
2377	40.90499491
2378	40.89938626
2379	40.8993426
2380	40.89059665
2381	40.89026925
2382	40.88845866
2383	40.87828677
2384	40.86666098
2385	40.86659436
2386	40.86407121
2387	40.84411632
2388	40.83455472
2389	40.81714146
2390	40.80289579
2391	40.79151494
2392	40.77850513
2393	40.76904316
2394	40.76676244
2395	40.7657969
2396	40.76385627
2397	40.75511265
2398	40.73301569
2399	40.70601954
2400	40.684017
2401	40.66596263
2402	40.66150321
2403	40.65872611
2404	40.65676527
2405	40.65271105
2406	40.65030029
2407	40.62848229
2408	40.6073498
2409	40.59843725
2410	40.59304726
2411	40.59148179
2412	40.57985632
2413	40.55898307
2414	40.55761278
2415	40.55335632
2416	40.543821
2417	40.53772228
2418	40.52931228
2419	40.52809196
2420	40.52756615
2421	40.52310823
2422	40.52021362
2423	40.51872309
2424	40.51853796
2425	40.51662014
2426	40.50362954
2427	40.49385949
2428	40.49103567
2429	40.49066501
2430	40.48647544
2431	40.48505053
2432	40.48432305
2433	40.4825074
2434	40.47502061
2435	40.47482829
2436	40.46371547
2437	40.4617972
2438	40.46021732
2439	40.45882883
2440	40.45551653
2441	40.44453314
2442	40.43667778
2443	40.4362929
2444	40.41262632
2445	40.39268261
2446	40.37739858
2447	40.37329807
2448	40.37088251
2449	40.36619659
2450	40.36154386
2451	40.36147674
2452	40.34180202
2453	40.34123965
2454	40.32006143
2455	40.31494723
2456	40.26497483
2457	40.26176379
2458	40.2403268
2459	40.23446721
2460	40.2340943
2461	40.23349983
2462	40.23267135
2463	40.20757951
2464	40.20639226
2465	40.19835805
2466	40.18512313
2467	40.1819414
2468	40.18173113
2469	40.17936936
2470	40.16589536
2471	40.12567872
2472	40.12035696
2473	40.09221861
2474	40.07018179
2475	40.06905412
2476	40.06422257
2477	40.04504601
2478	40.01737281
2479	40.01479689
2480	40.01214796
2481	40.00027511
2482	39.99137042
2483	39.98939117
2484	39.9879243
2485	39.98661722
2486	39.98646301
2487	39.98280484
2488	39.96794479
2489	39.95630602
2490	39.95290259
2491	39.94989581
2492	39.93781332
2493	39.93083633
2494	39.92866467
2495	39.90386832
2496	39.89687393
2497	39.89266998
2498	39.89254273
2499	39.88466819
2500	39.88436112
2501	39.88221033
2502	39.88190572
2503	39.88143151
2504	39.86900723
2505	39.86085498
2506	39.8504607
2507	39.84968159
2508	39.84706524
2509	39.84686618
2510	39.84627365
2511	39.8401394
2512	39.83981367
2513	39.817722
2514	39.809935
2515	39.7991644
2516	39.77887024
2517	39.7781315
2518	39.76065966
2519	39.75981263
2520	39.74827393
2521	39.73996768
2522	39.73139409
2523	39.69975128
2524	39.69551059
2525	39.69390137
2526	39.69353601
2527	39.67703064
2528	39.67284974
2529	39.6659894
2530	39.65293997
2531	39.6179208
2532	39.60883947
2533	39.60674539
2534	39.60586236
2535	39.57416249
2536	39.56939068
2537	39.54897597
2538	39.54073357
2539	39.51818049
2540	39.50664045
2541	39.48888111
2542	39.48158124
2543	39.48149068
2544	39.48129603
2545	39.47830559
2546	39.47548709
2547	39.47488501
2548	39.47453623
2549	39.47305698
2550	39.47300258
2551	39.47105688
2552	39.47029182
2553	39.4591546
2554	39.458653
2555	39.43856503
2556	39.43839373
2557	39.43753874
2558	39.41834116
2559	39.40482886
2560	39.40447322
2561	39.39710278
2562	39.39705689
2563	39.39531347
2564	39.39058559
2565	39.39045701
2566	39.39043041
2567	39.38745492
2568	39.38665728
2569	39.38578018
2570	39.38551834
2571	39.38543003
2572	39.38450258
2573	39.38448969
2574	39.38441923
2575	39.38152028
2576	39.38134111
2577	39.34887483
2578	39.33996959
2579	39.3387154
2580	39.33824253
2581	39.3375791
2582	39.33389855
2583	39.32641656
2584	39.32635326
2585	39.32411647
2586	39.32056713
2587	39.32031125
2588	39.3149253
2589	39.31459802
2590	39.31221845
2591	39.29904992
2592	39.27929205
2593	39.27421224
2594	39.27389864
2595	39.26399066
2596	39.26371546
2597	39.26046227
2598	39.25976123
2599	39.25835524
2600	39.25794961
2601	39.25428514
2602	39.25349657
2603	39.25199468
2604	39.2500785
2605	39.24948229
2606	39.24773811
2607	39.2465877
2608	39.24552376
2609	39.24225756
2610	39.21019453
2611	39.20934265
2612	39.20851386
2613	39.19740518
2614	39.19191251
2615	39.18918435
2616	39.18722461
2617	39.18141216
2618	39.17950205
2619	39.1551067
2620	39.15171874
2621	39.14829623
2622	39.14805562
2623	39.14563274
2624	39.1446958
2625	39.14357385
2626	39.14170281
2627	39.14062442
2628	39.14033397
2629	39.13400819
2630	39.13366915
2631	39.13048228
2632	39.10463992
2633	39.10341933
2634	39.05756961
2635	39.05518816
2636	39.05488053
2637	39.04036604
2638	39.02684066
2639	39.02628462
2640	39.02597551
2641	39.02069225
2642	39.01964856
2643	39.01870192
2644	39.01303574
2645	39.01012417
2646	39.00064654
2647	38.99816074
2648	38.99695185
2649	38.99294292
2650	38.99292843
2651	38.99275875
2652	38.99266971
2653	38.99169049
2654	38.98094715
2655	38.97296311
2656	38.97141296
2657	38.96986052
2658	38.96786998
2659	38.96639224
2660	38.9638083
2661	38.95698243
2662	38.95371669
2663	38.9529973
2664	38.95088464
2665	38.94115825
2666	38.93757819
2667	38.93723754
2668	38.92995666
2669	38.92359294
2670	38.88782318
2671	38.88738464
2672	38.88591216
2673	38.88175279
2674	38.88129759
2675	38.87678111
2676	38.86606729
2677	38.86598544
2678	38.8621501
2679	38.85978409
2680	38.85857287
2681	38.85799289
2682	38.85468341
2683	38.85317096
2684	38.84242813
2685	38.81861753
2686	38.81079526
2687	38.8029139
2688	38.79363297
2689	38.79016485
2690	38.77957669
2691	38.77951971
2692	38.76155992
2693	38.76073391
2694	38.75528553
2695	38.72800722
2696	38.72665628
2697	38.72293676
2698	38.72145309
2699	38.69810761
2700	38.68186023
2701	38.66059137
2702	38.66054639
2703	38.65038472
2704	38.64127717
2705	38.63404956
2706	38.629102
2707	38.61829568
2708	38.60810068
2709	38.60244529
2710	38.59527065
2711	38.59111735
2712	38.58920849
2713	38.57714722
2714	38.57710552
2715	38.57286551
2716	38.57280036
2717	38.57114128
2718	38.56853693
2719	38.56669877
2720	38.56618655
2721	38.56600176
2722	38.56299932
2723	38.55941028
2724	38.54463509
2725	38.5339557
2726	38.52913109
2727	38.52864296
2728	38.52819424
2729	38.52776814
2730	38.51988958
2731	38.5159531
2732	38.4900138
2733	38.48953611
2734	38.48765137
2735	38.48280978
2736	38.48215621
2737	38.46890527
2738	38.4655638
2739	38.45997446
2740	38.45151696
2741	38.44760606
2742	38.44690519
2743	38.43661454
2744	38.43084421
2745	38.42603176
2746	38.42101123
2747	38.4174419
2748	38.40632086
2749	38.40600852
2750	38.40102042
2751	38.39442219
2752	38.39382132
2753	38.37500523
2754	38.36707599
2755	38.36689449
2756	38.35349758
2757	38.35278314
2758	38.33383868
2759	38.33202714
2760	38.33108575
2761	38.33041855
2762	38.32868184
2763	38.31184985
2764	38.30600366
2765	38.30318214
2766	38.30037603
2767	38.29992918
2768	38.29681949
2769	38.29584801
2770	38.28717251
2771	38.2860388
2772	38.27695289
2773	38.24746902
2774	38.24727563
2775	38.21692355
2776	38.21218104
2777	38.21170871
2778	38.19552968
2779	38.1953218
2780	38.17801662
2781	38.1772985
2782	38.16862819
2783	38.15820366
2784	38.15801249
2785	38.15776982
2786	38.15738264
2787	38.1572499
2788	38.156465
2789	38.1508695
2790	38.14944373
2791	38.14619472
2792	38.13701172
2793	38.13092033
2794	38.11339991
2795	38.11337746
2796	38.10787167
2797	38.09628398
2798	38.07934353
2799	38.07306781
2800	38.04223645
2801	38.03977153
2802	38.03717353
2803	38.03437703
2804	38.03062444
2805	38.02751459
2806	38.02093359
2807	38.01750385
2808	38.01677304
2809	38.0002578
2810	38.00004327
2811	37.99927611
2812	37.98652149
2813	37.98639783
2814	37.97873279
2815	37.97869137
2816	37.97689107
2817	37.97168294
2818	37.97109582
2819	37.96774352
2820	37.96681103
2821	37.95510849
2822	37.95418385
2823	37.94269771
2824	37.93773653
2825	37.93729261
2826	37.93695357
2827	37.93025725
2828	37.91453514
2829	37.90104272
2830	37.89541508
2831	37.8951941
2832	37.89309559
2833	37.89301095
2834	37.89181693
2835	37.87505502
2836	37.87489663
2837	37.86207255
2838	37.86203638
2839	37.85130161
2840	37.84449217
2841	37.83977182
2842	37.82630404
2843	37.79058747
2844	37.77301097
2845	37.76738414
2846	37.7440061
2847	37.72526615
2848	37.72311539
2849	37.70385881
2850	37.68372104
2851	37.65239287
2852	37.65228932
2853	37.6503168
2854	37.64818488
2855	37.62334102
2856	37.62263295
2857	37.60666034
2858	37.59880878
2859	37.59496776
2860	37.58977067
2861	37.58749618
2862	37.57457657
2863	37.56197699
2864	37.55960274
2865	37.54410228
2866	37.53326259
2867	37.53300266
2868	37.52657795
2869	37.52214949
2870	37.51425223
2871	37.50744265
2872	37.5007805
2873	37.49226676
2874	37.49166606
2875	37.47087571
2876	37.46433179
2877	37.4636101
2878	37.4583955
2879	37.45677731
2880	37.45480635
2881	37.4505152
2882	37.44277683
2883	37.42636217
2884	37.41841927
2885	37.41785365
2886	37.40860988
2887	37.39979741
2888	37.38948769
2889	37.38679714
2890	37.38671333
2891	37.38485398
2892	37.37802419
2893	37.35055312
2894	37.33313111
2895	37.31605482
2896	37.31128484
2897	37.30795302
2898	37.29586595
2899	37.29160584
2900	37.28957385
2901	37.28399475
2902	37.28319596
2903	37.26445483
2904	37.26387895
2905	37.26232713
2906	37.25749556
2907	37.25443915
2908	37.25150605
2909	37.24681588
2910	37.24600225
2911	37.24212551
2912	37.23807651
2913	37.2189541
2914	37.21802011
2915	37.21787378
2916	37.21339447
2917	37.21004104
2918	37.20776399
2919	37.20774719
2920	37.20293517
2921	37.2012414
2922	37.19387489
2923	37.1892159
2924	37.16939823
2925	37.16926475
2926	37.1615287
2927	37.15518066
2928	37.14933635
2929	37.13601361
2930	37.13569147
2931	37.13556814
2932	37.12944251
2933	37.1004339
2934	37.09186392
2935	37.07651654
2936	37.05351584
2937	37.04603445
2938	37.03475387
2939	37.0281795
2940	37.01075289
2941	36.995544
2942	36.9942717
2943	36.98585897
2944	36.98397744
2945	36.97638473
2946	36.95632181
2947	36.94739304
2948	36.94300757
2949	36.93114855
2950	36.91455377
2951	36.90819599
2952	36.89379721
2953	36.89059751
2954	36.88791767
2955	36.874253
2956	36.861143
2957	36.86094762
2958	36.86043665
2959	36.85669856
2960	36.83310342
2961	36.83078284
2962	36.81762668
2963	36.81294354
2964	36.81185488
2965	36.80790347
2966	36.79594769
2967	36.79383616
2968	36.78708489
2969	36.77249309
2970	36.76906435
2971	36.7608039
2972	36.75622815
2973	36.7550113
2974	36.75457531
2975	36.75375978
2976	36.75178099
2977	36.75067113
2978	36.7278916
2979	36.72361966
2980	36.7165542
2981	36.71356782
2982	36.70244902
2983	36.69615875
2984	36.68492355
2985	36.68394733
2986	36.68336023
2987	36.67890797
2988	36.66649696
2989	36.66546858
2990	36.65985543
2991	36.6583616
2992	36.65666477
2993	36.65064023
2994	36.64334185
2995	36.64211395
2996	36.64148901
2997	36.64064597
2998	36.63974115
2999	36.62863193
3000	36.62087444
3001	36.61100184
3002	36.60879356
3003	36.60791913
3004	36.59765388
3005	36.59309124
3006	36.58539208
3007	36.58102307
3008	36.57003758
3009	36.56410393
3010	36.56349757
3011	36.56273281
3012	36.56082302
3013	36.5600214
3014	36.5599821
3015	36.54803513
3016	36.5396944
3017	36.53530153
3018	36.5294893
3019	36.52758242
3020	36.52432571
3021	36.52197114
3022	36.51224155
3023	36.51216995
3024	36.49976117
3025	36.49482803
3026	36.48032941
3027	36.47962239
3028	36.47752788
3029	36.47642594
3030	36.46425863
3031	36.44953793
3032	36.44833079
3033	36.44340022
3034	36.41983239
3035	36.41337447
3036	36.39852227
3037	36.39156234
3038	36.38648745
3039	36.37683426
3040	36.35659035
3041	36.35471084
3042	36.33152252
3043	36.31041242
3044	36.28009425
3045	36.25656133
3046	36.23914628
3047	36.23256654
3048	36.22943605
3049	36.21919421
3050	36.21751606
3051	36.202691
3052	36.19522889
3053	36.16247921
3054	36.1457938
3055	36.1322117
3056	36.13091655
3057	36.12220291
3058	36.11747925
3059	36.11036002
3060	36.10958265
3061	36.10677307
3062	36.09879198
3063	36.09681437
3064	36.09494016
3065	36.09344139
3066	36.08859435
3067	36.07790863
3068	36.07754882
3069	36.07288449
3070	36.06852414
3071	36.05295451
3072	36.0508529
3073	36.04156046
3074	36.03717646
3075	36.03516808
3076	36.03453512
3077	36.03204587
3078	36.03192269
3079	36.03020719
3080	36.02949434
3081	36.02888795
3082	36.02780591
3083	36.02390077
3084	36.0214132
3085	36.0034793
3086	35.98380924
3087	35.98212204
3088	35.97986637
3089	35.97894723
3090	35.96856156
3091	35.96765712
3092	35.96236979
3093	35.94248989
3094	35.94181558
3095	35.93810937
3096	35.93781559
3097	35.93499995
3098	35.93372309
3099	35.93320845
3100	35.93250642
3101	35.93010628
3102	35.9211146
3103	35.92082689
3104	35.91730782
3105	35.90434313
3106	35.90313382
3107	35.90288524
3108	35.88620582
3109	35.88104249
3110	35.8789993
3111	35.86787755
3112	35.86309783
3113	35.8514339
3114	35.84887774
3115	35.84346298
3116	35.84313753
3117	35.8328585
3118	35.828709
3119	35.82868186
3120	35.81253384
3121	35.81072948
3122	35.80923115
3123	35.80843091
3124	35.79566821
3125	35.79523913
3126	35.78510612
3127	35.7850158
3128	35.78451862
3129	35.78321274
3130	35.77917796
3131	35.77816532
3132	35.77715289
3133	35.77320393
3134	35.7730493
3135	35.7656819
3136	35.76461064
3137	35.75733002
3138	35.75590975
3139	35.72785158
3140	35.72725156
3141	35.72713852
3142	35.71891983
3143	35.7110345
3144	35.70010726
3145	35.70004533
3146	35.69182288
3147	35.66701491
3148	35.66645876
3149	35.65920088
3150	35.65840754
3151	35.65833461
3152	35.65684596
3153	35.64105253
3154	35.6210407
3155	35.62053983
3156	35.61964642
3157	35.61415689
3158	35.59985657
3159	35.58786443
3160	35.57920727
3161	35.5757517
3162	35.55352281
3163	35.55348399
3164	35.55169843
3165	35.54692406
3166	35.54672937
3167	35.54582447
3168	35.54462411
3169	35.54204976
3170	35.53275545
3171	35.53210641
3172	35.52679539
3173	35.52294002
3174	35.52274912
3175	35.51685892
3176	35.50267392
3177	35.50261325
3178	35.49786114
3179	35.49762536
3180	35.49582937
3181	35.45954729
3182	35.44232289
3183	35.43166134
3184	35.42681207
3185	35.4173156
3186	35.40100707
3187	35.37695099
3188	35.36966442
3189	35.36835814
3190	35.36651554
3191	35.36649193
3192	35.36129268
3193	35.35979459
3194	35.35481087
3195	35.34281385
3196	35.33580143
3197	35.31510933
3198	35.29792105
3199	35.29604471
3200	35.29403379
3201	35.28840427
3202	35.28006523
3203	35.27472392
3204	35.27002271
3205	35.26066197
3206	35.24848883
3207	35.24614335
3208	35.24587375
3209	35.22407755
3210	35.212632
3211	35.19759688
3212	35.18972293
3213	35.16673991
3214	35.15692291
3215	35.15442051
3216	35.15410798
3217	35.14233888
3218	35.14185997
3219	35.13606035
3220	35.1356061
3221	35.13319238
3222	35.10892587
